                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                0.87444,                0.50047,                0.95573,                0.93475,                0.84439,                0.92829,                0.68938,                 0.8501,                 0.4486,                0.96605,               0.006271,               0.006271,               0.006271
                    116,                0.87668,                0.49987,                0.95681,                0.92996,                0.84677,                0.92877,                0.69072,                0.83654,                0.44463,                0.95936,               0.006238,               0.006238,               0.006238
                    117,                0.88567,                0.51048,                0.96649,                 0.9247,                0.85481,                0.92776,                0.69315,                0.83454,                0.44056,                0.95958,               0.006205,               0.006205,               0.006205
                    118,                0.87634,                0.49875,                0.96024,                0.93279,                0.84234,                0.93064,                  0.692,                0.84933,                0.44308,                0.96273,               0.006172,               0.006172,               0.006172
                    119,                0.88413,                0.50664,                0.95649,                0.93809,                0.84082,                0.92962,                 0.6912,                0.84935,                0.44231,                0.96428,               0.006139,               0.006139,               0.006139
                    120,                0.88374,                0.51135,                0.96626,                0.93019,                0.84449,                0.92785,                0.69416,                0.83907,                0.44158,                0.95906,               0.006106,               0.006106,               0.006106
                    121,                0.89268,                 0.5157,                0.96547,                 0.9332,                0.84707,                0.92938,                0.69495,                0.83809,                0.44349,                0.96051,               0.006073,               0.006073,               0.006073
                    122,                0.87456,                0.49999,                0.95411,                0.92416,                0.85094,                0.92969,                0.69379,                 0.8367,                0.44032,                0.95812,                0.00604,                0.00604,                0.00604
                    123,                0.88797,                0.50843,                0.95915,                 0.9256,                0.85391,                0.93071,                0.69231,                0.84942,                0.44106,                0.96226,               0.006007,               0.006007,               0.006007
                    124,                0.86998,                0.50305,                0.96022,                0.92638,                0.84677,                0.92712,                0.69217,                0.84353,                0.43952,                0.96156,               0.005974,               0.005974,               0.005974
                    125,                0.85239,                0.48808,                0.95082,                0.92793,                 0.8504,                0.92943,                0.69528,                0.83947,                0.43385,                0.95952,               0.005941,               0.005941,               0.005941
                    126,                0.88279,                0.50057,                0.95584,                0.93612,                0.84145,                0.92855,                0.69692,                0.83644,                0.43117,                0.96291,               0.005908,               0.005908,               0.005908
                    127,                0.87302,                0.49129,                0.95623,                0.92997,                0.84954,                0.92709,                0.69124,                0.84992,                 0.4353,                0.96541,               0.005875,               0.005875,               0.005875
                    128,                0.86078,                 0.4902,                0.94843,                0.93382,                0.84945,                0.92923,                0.69576,                0.84018,                0.43232,                0.96295,               0.005842,               0.005842,               0.005842
                    129,                0.86636,                 0.4956,                0.95495,                0.92812,                0.84707,                0.92844,                0.69379,                0.83902,                0.43346,                0.96342,               0.005809,               0.005809,               0.005809
                    130,                0.85874,                0.48973,                0.95208,                0.92283,                0.85748,                0.92751,                0.69429,                0.84677,                0.43474,                0.96692,               0.005776,               0.005776,               0.005776
                    131,                0.87694,                0.49678,                0.95737,                0.92637,                0.84618,                0.92823,                 0.6962,                0.84571,                0.43116,                0.96589,               0.005743,               0.005743,               0.005743
                    132,                0.87243,                0.49589,                0.96152,                0.92724,                0.84933,                0.92746,                0.69499,                0.84293,                0.43249,                0.96634,                0.00571,                0.00571,                0.00571
                    133,                0.86565,                0.49053,                 0.9522,                0.93176,                0.84902,                0.92669,                0.69462,                  0.842,                0.43382,                0.96475,               0.005677,               0.005677,               0.005677
                    134,                0.85672,                 0.4847,                0.94867,                0.92772,                0.85154,                0.92682,                0.69359,                0.83984,                0.43436,                0.96409,               0.005644,               0.005644,               0.005644
                    135,                0.85639,                0.48483,                0.95039,                0.92828,                0.85105,                0.92737,                0.69656,                0.84248,                0.43398,                 0.9667,               0.005611,               0.005611,               0.005611
                    136,                0.85696,                 0.4873,                0.94972,                0.93358,                0.84893,                0.92954,                0.69754,                 0.8331,                0.42955,                0.96338,               0.005578,               0.005578,               0.005578
                    137,                0.86318,                0.48493,                0.95229,                0.93381,                0.85332,                 0.9317,                0.69608,                0.83911,                0.42909,                0.96188,               0.005545,               0.005545,               0.005545
                    138,                0.85137,                0.48162,                0.95016,                0.92193,                0.85735,                0.93008,                0.68927,                0.84835,                0.43256,                0.96398,               0.005512,               0.005512,               0.005512
                    139,                0.85737,                0.48449,                0.94556,                 0.9261,                0.85758,                0.93213,                0.69602,                0.83274,                0.42834,                0.96062,               0.005479,               0.005479,               0.005479
                    140,                0.84067,                0.47547,                0.94685,                 0.9331,                0.85123,                0.93232,                0.70009,                0.82681,                0.42608,                0.95959,               0.005446,               0.005446,               0.005446
                    141,                0.84109,                0.47642,                0.94596,                0.93207,                0.85302,                0.93302,                 0.7015,                0.82628,                0.42839,                0.95896,               0.005413,               0.005413,               0.005413
                    142,                0.86111,                0.48151,                0.95088,                0.93578,                0.84536,                0.93269,                0.70022,                0.82967,                0.42724,                0.95874,                0.00538,                0.00538,                0.00538
                    143,                0.84716,                0.47865,                0.94108,                0.93147,                0.84885,                0.93308,                 0.7006,                 0.8309,                0.42516,                 0.9593,               0.005347,               0.005347,               0.005347
                    144,                0.86182,                0.48393,                0.94791,                0.93796,                0.84561,                0.93252,                0.69791,                0.83461,                0.42598,                0.96058,               0.005314,               0.005314,               0.005314
                    145,                0.86236,                0.48961,                0.94773,                0.93599,                0.85332,                0.93168,                0.70005,                0.83118,                0.42613,                0.96042,               0.005281,               0.005281,               0.005281
                    146,                0.85036,                0.48214,                0.94295,                0.92951,                0.86195,                0.93321,                0.70209,                0.82571,                0.42343,                0.95907,               0.005248,               0.005248,               0.005248
                    147,                0.85243,                0.47481,                0.94345,                0.92725,                0.86084,                0.93275,                0.70273,                0.82332,                0.42463,                0.95857,               0.005215,               0.005215,               0.005215
                    148,                0.84089,                0.46939,                0.93943,                0.93085,                0.85713,                0.93301,                0.70266,                0.82588,                0.42559,                0.95783,               0.005182,               0.005182,               0.005182
                    149,                0.84554,                0.47576,                0.94239,                0.93102,                0.85421,                0.93075,                 0.7012,                0.82643,                0.42513,                0.95717,               0.005149,               0.005149,               0.005149
                    150,                0.85316,                0.47533,                0.94261,                0.93075,                0.85578,                0.93259,                0.70321,                0.82686,                0.42445,                0.95707,               0.005116,               0.005116,               0.005116
                    151,                 0.8467,                0.47144,                0.95075,                0.93579,                0.85213,                0.93306,                0.70254,                0.82789,                0.42389,                0.95771,               0.005083,               0.005083,               0.005083
                    152,                 0.8513,                 0.4816,                0.94046,                0.93282,                0.85689,                0.93357,                0.70322,                0.82324,                0.42339,                0.95512,                0.00505,                0.00505,                0.00505
                    153,                0.84803,                0.47529,                0.94712,                0.93287,                0.86076,                0.93487,                0.70427,                0.82531,                0.42252,                0.95679,               0.005017,               0.005017,               0.005017
                    154,                0.85304,                0.48142,                0.94664,                0.93057,                0.86254,                0.93526,                0.70385,                0.82817,                 0.4236,                0.95715,               0.004984,               0.004984,               0.004984
                    155,                0.83395,                0.47406,                0.94164,                0.93343,                0.85531,                0.93584,                0.70206,                0.82963,                0.42432,                0.95777,               0.004951,               0.004951,               0.004951
                    156,                 0.8494,                0.47959,                0.94824,                 0.9369,                0.84818,                0.93497,                0.70103,                 0.8308,                0.42478,                0.96032,               0.004918,               0.004918,               0.004918
                    157,                0.84577,                0.46562,                0.93371,                0.92845,                0.85329,                0.93301,                0.70267,                0.82925,                 0.4221,                0.96217,               0.004885,               0.004885,               0.004885
                    158,                0.85081,                0.47062,                0.94457,                0.93253,                0.85127,                0.93349,                0.70283,                0.82985,                0.42219,                0.96148,               0.004852,               0.004852,               0.004852
